13,-0.29
13,-0.19
13,-0.16
13,-0.18
13,-0.23
6,-0.3
13,-0.24
6,-0.3
13,-0.24
6,-0.18
6,-0.22
6,-0.19
13,-0.25
13,-0.22
13,-0.19
13,-0.18
13,-0.24
13,-0.29
13,-0.25
13,-0.27
13,-0.22
13,-0.16
6,-0.21
13,-0.19
13,-0.27
13,-0.21
13,-0.18
13,-0.18
13,-0.23
6,-0.3
13,-0.26
6,-0.3
13,-0.21
13,-0.17
6,-0.21
6,-0.19
11,-0.27
11,-0.28
13,-0.26
13,-0.25
13,-0.3
13,-0.31
19,-0.28
13,-0.29
11,-0.23
13,-0.23
6,-0.27
13,-0.25
13,-0.24
13,-0.21
13,-0.2
13,-0.19
13,-0.25
13,-0.29
13,-0.27
13,-0.26
13,-0.18
13,-0.17
6,-0.21
13,-0.19
6,-0.26
13,-0.21
13,-0.18
13,-0.2
13,-0.23
6,-0.29
13,-0.29
6,-0.28
13,-0.19
6,-0.19
6,-0.22
6,-0.19
12,0.26
0,0.51
12,0.28
2,-0.06
12,0.09
0,0.32
0,0.32
0,0.28
0,0.39
12,0.06
15,-0.11
6,-0.32
18,-0.39
18,-0.42
18,-0.43
18,-0.42
18,-0.41
18,-0.37
18,-0.34
18,-0.39
18,-0.32
4,-0.36
4,-0.4
4,-0.4
11,-0.32
4,-0.34
4,-0.35
4,-0.34
11,-0.36
11,-0.32
11,-0.26
11,-0.28
11,-0.23
11,-0.29
4,-0.33
4,-0.32
4,-0.34
4,-0.35
4,-0.35
4,-0.34
4,-0.38
4,-0.37
11,-0.3
11,-0.31
11,-0.24
4,-0.32
4,-0.35
4,-0.33
13,-0.25
13,-0.23
13,-0.22
13,-0.22
13,-0.29
13,-0.29
19,-0.26
13,-0.24
19,-0.16
13,-0.22
6,-0.24
6,-0.21
13,-0.24
13,-0.18
13,-0.18
13,-0.19
13,-0.25
6,-0.27
13,-0.26
13,-0.24
13,-0.14
6,-0.2
6,-0.21
6,-0.17
6,-0.25
6,-0.17
6,-0.17
13,-0.19
6,-0.28
6,-0.28
6,-0.28
6,-0.26
6,-0.16
6,-0.23
6,-0.21
6,-0.17
15,-0.09
12,0.07
15,0.01
15,-0.09
6,-0.25
15,-0.2
6,-0.2
15,-0.1
15,0.02
6,-0.33
15,-0.17
15,-0.03
12,0.06
0,0.29
12,0.15
15,-0.03
15,-0.11
15,0.01
15,0.01
12,0.1
12,0.24
15,-0.18
6,-0.27
15,-0.02
12,0.2
0,0.44
12,0.27
2,0.02
2,0.03
12,0.23
12,0.23
12,0.24
0,0.36
15,-0.02
6,-0.25
15,-0.11
12,0.27
0,0.51
14,0.32
2,0.02
